Наименование,Регистрационный номер,Год_регистрации,Статус,Регион регистрации,Код ОКАТО,Наименование ОКАТО,Код ОКТМО,Организационно-правовая форма,Код ОКОПФ,"2019, Среднесписочная численность работников","2019, Дебиторская задолженность, RUB","2019, Денежные средства и денежные эквиваленты, RUB","2019, Капитал и резервы, RUB","2019, Заёмные средства (краткосрочные), RUB","2019, Кредиторская задолженность, RUB","2019, Пассивы всего, RUB","2019, Выручка, RUB","2019, Себестоимость продаж, RUB","2019, Валовая прибыль (убыток), RUB","2019, Коммерческие расходы, RUB","2019, Управленческие расходы, RUB","2019, Прибыль (убыток) от продажи, RUB","2019, Доходы от участия в других организациях, RUB","2019, Проценты к получению, RUB","2019, Проценты к уплате, RUB","2019, Прочие доходы, RUB","2019, Прочие расходы, RUB","2019, Прибыль (убыток) до налогообложения , RUB","2019, Текущий налог на прибыль, RUB","2019, Чистая прибыль (убыток), RUB","2019, Прибыль от приносящей доход деятельности, RUB","2019, Всего поступило средств, RUB","2019, Расходы на целевые мероприятия, RUB","2019, Расходы на содержание аппарата управления, RUB","2019, Приобретение основных средств, инвентаря и иного имущества, RUB","2019, Всего использовано средств, RUB","2019, Остаток средств на конец отчетного года, RUB"
"ЗАБОТА И ЗДОРОВЬЕ, НО БФ",1035204745069,2003,Действующая,Нижегородская область,22228503000,"Нижегородская область, Городецкий район, Заволжье",22628103001.0,Благотворительные фонды,70401,,196000.0,56000.0,274000.0,,,274000.0,,,,,,,,,,,,,,,,1248000.0,974000.0,53000.0,,1045000.0,274000.0
"ЗАБОТА О ДЕТЯХ, БФ",1141800000715,2014,Действующая,Удмуртская Республика,94401375000,"Удмуртская Республика, Ижевск, Октябрьский",94701000001.0,Благотворительные фонды,70401,,236000.0,1000.0,,,,237000.0,,,,,,,,,,,,,,,,1326000.0,1098000.0,25000.0,,1123000.0,237000.0
"ЗАБОТА, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1041621012751,2004,Действующая,Республика Татарстан,92401367000,"Республика Татарстан, Казань, Вахитовский",92701000001.0,Благотворительные фонды,70401,,,704000.0,704000.0,,,704000.0,,,,,,,,,,,14000.0,-14000.0,,-14000.0,,,693000.0,,,707000.0,704000.0
"ЗАБОТА, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1033801010660,2000,Действующая,Иркутская область,25401365000,"Иркутская область, Иркутск, Кировский",25701000001.0,Благотворительные фонды,70401,,1058000.0,2821000.0,39610000.0,,143000.0,39813000.0,,,,,,,,2172000.0,,,8000.0,2164000.0,,2106000.0,1980000.0,61574000.0,58522000.0,4521000.0,,63043000.0,34066000.0
"ЗАБОТА, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1136200000584,2013,Действующая,Рязанская область,61258551000,"Рязанская область, Шиловский район, Шилово",61658151051.0,Благотворительные фонды,70401,,215000.0,1535000.0,3508000.0,,29000.0,3537000.0,,,,,,,,,,,,,,,,4301000.0,2494000.0,494000.0,,2988000.0,1535000.0
"ЗАБОТА, БФ",1105500001672,2010,Действующая,Омская область,52401372000,"Омская область, Омск, Ленинский",52701000001.0,Благотворительные фонды,70401,,,418000.0,,,418000.0,418000.0,,,,,,,,,,,,,,,,1193000.0,918000.0,,,918000.0,418000.0
"ЗАБОТА, БФ",1026601378341,2001,Действующая,Свердловская область,65476382000,"Свердловская область, Нижний Тагил, Тагилстроевский",65751000001.0,Благотворительные фонды,70401,,56000.0,3336000.0,5683000.0,,,5683000.0,60000.0,,60000.0,,,60000.0,,,,,3002000.0,-2942000.0,,-2953000.0,,7999000.0,8766000.0,,,8766000.0,3392000.0
"ЗАБОТА, БФ",1178600001381,1995,Действующая,Тюменская область,71136000000,"Тюменская область, Сургут",71876000001.0,Благотворительные фонды,70401,,414000.0,1024000.0,1377000.0,,366000.0,1743000.0,7794000.0,7793000.0,1000.0,,,1000.0,,,,,1000.0,,,-78000.0,,47569000.0,32701000.0,11783000.0,333000.0,47812000.0,1143000.0
"ЗАБОТА, БФ",1123300000438,2012,Действующая,Владимирская область,17205552000,"Владимирская область, Александровский район, Балакирево",17605152051.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,780000.0,,,,971000.0,51000.0
"ЗАБОТА, БФ ПН",1133600000588,2013,Действующая,Воронежская область,20202876001,"Воронежская область, Аннинский район, Садовский, с Садовое",20602476101.0,Благотворительные фонды,70401,,,12000.0,,,,12000.0,,,,,,,,,,1000000.0,,1000000.0,,1000000.0,,,,,,,
"ЗАБОТА, ВРОБФ СПЗСОВД И УИС",1023600007078,2001,Действующая,Воронежская область,20401000000,"Воронежская область, Воронеж",20701000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,121000.0,17000.0,88000.0,,122000.0,
"ЗАБОТА, ИБОФ",1033700025600,1996,Действующая,Ивановская область,24403000000,"Ивановская область, Вичуга",24703000001.0,Благотворительные фонды,70401,,12000.0,19000.0,36000.0,,1000.0,37000.0,,,,,,,,,,,,,,,,5123000.0,4256000.0,890000.0,,5146000.0,29000.0
"ЗАБОТА, ФОНД",1142500002215,2014,Действующая,Приморский край,5414000000,"Приморский край, Находка",5714000001.0,Благотворительные фонды,70401,,37000.0,1419000.0,353000.0,,108000.0,1797000.0,,,,,,,,,,,,,,,,6160000.0,5124000.0,51000.0,53000.0,5339000.0,1348000.0
"ЗАБОТА, ФОНД",1191690078227,2019,Действующая,Республика Татарстан,92252551000,"Республика Татарстан, Сабинский район, Богатые Сабы",92652151051.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАБОТА, ФОНД",1072600003046,2007,Действующая,Ставропольский край,7220501000,"Ставропольский край, Изобильненский район, Изобильный",7713000001.0,Благотворительные фонды,70401,,,638000.0,638000.0,,,638000.0,,,,,,,,,,,,,,,,1495000.0,1835000.0,,,1852000.0,638000.0
"ЗАБОТА, НКО БФ",1047855037768,2004,Действующая,Санкт-Петербург,40298000000,"Санкт-Петербург, Центральный",40913000000.0,Благотворительные фонды,70401,,40000.0,10000.0,,,50000.0,72000.0,,,,,,,,,,240000.0,240000.0,,,,,,,,,,
"ЗАБОТА, ПОМОЩЬ, МИЛОСЕРДИЕ, ФОНД",1106600001551,2010,Действующая,Свердловская область,65484000000,"Свердловская область, Ревда",65719000001.0,Благотворительные фонды,70401,,44000.0,2017000.0,2093000.0,,2000.0,2095000.0,,,,,,,,,,,,,,,,19708000.0,18286000.0,639000.0,,18925000.0,2017000.0
"ЗАБОТА, СБФ",1143850052587,2014,Действующая,Иркутская область,25426000000,"Иркутская область, Саянск",25726000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАБОТА, ФССПДВПИ",1096100003559,2009,Действующая,Ростовская область,60401368000,"Ростовская область, Ростов-на-Дону, Кировский",60701000001.0,Общественные фонды,70403,,,13000.0,,,,13000.0,8000.0,,8000.0,8000.0,,,,,,,,,,,,879000.0,,,,866000.0,9000.0
"ЗАБОТА-ПОДМОСКОВЬЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1115000002325,2011,Действующая,Московская область,46483000000,"Московская область, Химки",46783000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАБЫТЫЕ ЖИВОТНЫЕ, БФ",1135000003820,2013,Действующая,Московская область,46404000000,"Московская область, Балашиха",46704000001.0,Благотворительные фонды,70401,,5000.0,56000.0,-68000.0,,,64000.0,,,,,,,,,,,23000.0,-23000.0,,-23000.0,,,,,,,
"ЗАВИДОВО, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1136900001040,2013,Действующая,Тверская область,28230814001,"Тверская область, Конаковский район, Завидово, д Мокшино",28630414101.0,Благотворительные фонды,70401,,,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,,,,,39000.0,1000.0
"ЗАГАДАЙ ЖЕЛАНИЕ, БФ",1164200051399,2016,Действующая,Кемеровская область,32404000000,"Кемеровская область, Анжеро-Судженск",32704000001.0,Благотворительные фонды,70401,,,21000.0,,,,96000.0,,,,,,,,,,,,,,,,,,,,,
"ЗАКЯТ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1097300000160,2009,Действующая,Ульяновская область,73401384000,"Ульяновская область, Ульяновск, Ленинский",73701000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,573000.0,418000.0,,,,208000.0
"ЗАКЯТ, ФОНД",1091600003153,2009,Действующая,Республика Татарстан,92401367000,"Республика Татарстан, Казань, Вахитовский",92701000001.0,Благотворительные фонды,70401,,109000.0,9145000.0,10432000.0,,179000.0,10611000.0,,,,,,,,,,,,,,,,55138000.0,46954000.0,7195000.0,,54776000.0,9104000.0
"ЗАКЯТ, ФОНД",1152700000166,2015,Действующая,Хабаровский край,8401363000,"Хабаровский край, Хабаровск, Железнодорожный",8701000001.0,Благотворительные фонды,70401,,,,-6000.0,,6000.0,,,,,,,,,,,,,,,,,,,,,,
"ЗАПОВЕДНИК, БПФ",1164101050398,2016,Действующая,Камчатский край,30401000000,"Камчатский край, Петропавловск-Камчатский",30701000001.0,Благотворительные фонды,70401,,,1685000.0,1958000.0,,,1958000.0,,,,,,,,,,,,,,,,,,,,,
"ЗАРОЖДЕНИЕ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1141600001070,2014,Действующая,Республика Татарстан,92401380000,"Республика Татарстан, Казань, Приволжский",92701000001.0,Благотворительные фонды,70401,,,144439000.0,,,,144439000.0,,,,,,,,,,,,,,,,115853000.0,16981000.0,743000.0,,,144439000.0
"ЗАРЯ НАДЕЖДЫ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1161690079396,2016,Действующая,Республика Татарстан,92222000001,"Республика Татарстан, Высокогорский район, п ж/д ст Высокая Гора",92622440101.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАУРАЛЬЕ, БФ",1120200000414,2012,Действующая,Башкортостан (Республика),80443000000,"Республика Башкортостан, Сибай",80743000001.0,Благотворительные фонды,70401,,,,-105000.0,,105000.0,,,,,,,,,,,,,,,,,,,,,,
"ЗАЩИТА ДЕТЕЙ, РОБФ",1037858008121,1999,Действующая,Санкт-Петербург,40296000000,"Санкт-Петербург, Фрунзенский",40902000000.0,Благотворительные фонды,70401,,386000.0,174000.0,,,113000.0,689000.0,,,,,,,,,,,,,,,,13070000.0,10675000.0,1825000.0,,12771000.0,576000.0
"ЗАЩИТА ОТЕЧЕСТВА СПБ, РОФ",1037858024445,2001,Действующая,Санкт-Петербург,40298000000,"Санкт-Петербург, Центральный",40913000000.0,Общественные фонды,70403,,262000.0,,,,81000.0,262000.0,,,,,,,,,,,,,,,,,,,,,
"ЗАЩИТА ОТЕЧЕСТВА, ИРОФ",1033700025930,2001,Действующая,Ивановская область,24401367000,"Ивановская область, Иваново, Октябрьский",24701000001.0,Общественные фонды,70403,,364000.0,59000.0,130000.0,,6000.0,793000.0,217000.0,,217000.0,,74000.0,143000.0,,,,,23000.0,120000.0,,116000.0,217000.0,1429000.0,160000.0,748000.0,,1325000.0,130000.0
"ЗАЩИТА ОТЕЧЕСТВА, МООФ",1125000007956,2012,Действующая,Московская область,46457000000,"Московская область, Орехово-Зуево",46757000001.0,Общественные фонды,70403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАЩИТА, БФ",1035605513041,2003,Действующая,Оренбургская область,53401364000,"Оренбургская область, Оренбург, Ленинский",53701000001.0,Благотворительные фонды,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАЩИТА, БФ",1041625495933,2004,Действующая,Республика Татарстан,92401379000,"Республика Татарстан, Казань, Ново-Савиновский",92701000001.0,Благотворительные фонды,70401,,,16321000.0,16321000.0,,,16321000.0,,,,,,,,,,,,,,,,51278000.0,-35017000.0,-188000.0,,-35205000.0,16321000.0
"ЗАЩИТА, МОФ",1026100008417,2001,Действующая,Ростовская область,60404000000,"Ростовская область, Азов",60704000001.0,Общественные фонды,70403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ЗАЩИТА, СФСЭР",1066400009224,2006,Действующая,Саратовская область,63401386000,"Саратовская область, Саратов, Фрунзенский",63701000001.0,Общественные фонды,70403,,,1261000.0,1261000.0,,,1261000.0,,,,,,,,,,,,,,,,2998000.0,1550000.0,194000.0,,1744000.0,1261000.0
"ЗАЩИТА, ФОНД ЦЭС",1025900012170,1993,Действующая,Пермский край,57401372000,"Пермский край, Пермь, Ленинский",57701000001.0,Благотворительные фонды,70401,,5000.0,1000.0,-106000.0,78000.0,34000.0,6000.0,,,,,,,,,,,,,,,,980000.0,2016000.0,60000.0,30000.0,2111000.0,-106000.0
"ЗАЩИТИ ДЕТЕЙ ОТ НАРКОТИКОВ, БФ",1095000000435,2009,Действующая,Московская область,46409000000,"Московская область, Домодедово",46709000001.0,Благотворительные фонды,70401,,1000.0,427000.0,,130000.0,300000.0,428000.0,,,,,,,,,,,,,,,,7369000.0,6744000.0,198000.0,,6942000.0,427000.0
"ЗАЩИТИ ЖИЗНЬ, БЛАГОТВОРИТЕЛЬНЫЙ ФОНД",1095400000112,2009,Действующая,Новосибирская область,50240552000,"Новосибирская область, Новосибирский район, Кольцово",50740000051.0,Благотворительные фонды,70401,,83000.0,826000.0,982000.0,,570000.0,1658000.0,,,,,,,,,,,,,,,,9916000.0,8887000.0,1273000.0,186000.0,10435000.0,409000.0
"ЗАЩИТИМ ЖИЗНЬ, БФ",1165000050148,2016,Действующая,Московская область,46434000000,"Московская область, Королев",46734000001.0,Благотворительные фонды,70401,,46000.0,,45000.0,,1000.0,46000.0,,,,,,,,,,,,,,,,,,,,,
